date,high,low,open,close,volume
2019-10-14,22.3,22.1,22.225,22.1875,6611580.0
2019-10-15,22.6,22.2,22.200000000000003,22.3875,13318940.0
2019-10-16,22.7,22.55,22.375,22.5625,3767970.0
2019-10-17,22.55,22.5,22.55,22.475,6102812.0
2019-10-18,22.5,22.4,22.525,22.35,8713580.0
2019-10-21,22.2,22.0,22.45,21.9875,10099300.0
2019-10-22,22.0,21.9,22.0,21.9,6542040.0
2019-10-23,22.15,21.8,21.924999999999997,21.9375,7540120.0
2019-10-24,22.1,21.8,21.975,21.9375,3360430.0
2019-10-25,22.0,21.9,21.950000000000003,21.9125,3773140.0
2019-10-28,22.1,22.0,21.95,22.025,5053560.0
2019-10-29,22.1,21.9,22.025,21.975,2591860.0
2019-10-30,21.9,21.8,22.0,21.825,5680070.0
2019-10-31,21.85,21.5,21.85,21.675,2385840.0
2019-11-01,21.65,21.45,21.675,21.4625,5636485.0
2019-11-04,22.0,21.6,21.475,21.7875,4110816.0
2019-11-05,22.3,22.2,21.8,22.1875,2840680.0
2019-11-06,22.4,22.15,22.225,22.1875,6096570.0
2019-11-07,22.25,22.0,22.15,22.1,1833690.0
2019-11-08,22.25,22.0,22.1,22.1,7331330.0
2019-11-11,22.15,21.9,22.075,21.975,3846350.0
2019-11-12,21.8,21.65,22.0,21.725,1718900.0
2019-11-13,21.75,21.5,21.725,21.55,4345410.0
2019-11-14,21.5,21.0,21.6,21.2,3014640.0
2019-11-15,21.4,21.05,21.15,21.2125,2693580.0
2019-11-18,21.4,21.2,21.225,21.287499999999998,2822340.0
2019-11-19,21.3,21.2,21.299999999999997,21.225,2113940.0
2019-11-20,21.3,20.9,21.25,21.075000000000003,2895400.0
2019-11-21,21.15,20.0,21.1,20.4875,3763320.0
2019-11-22,20.45,20.2,20.4,20.2125,9263987.0
2019-11-25,20.3,20.0,20.25,20.125,971910.0
2019-11-26,20.45,20.2,20.1,20.325,9111040.0
2019-11-27,20.5,20.4,20.325,20.4,1850964.0
2019-11-28,20.4,20.05,20.424999999999997,20.1875,3533550.0
2019-11-29,20.15,20.05,20.175,20.0625,1870320.0
2019-12-02,20.15,19.5,20.1,19.7875,1150350.0
2019-12-03,19.45,18.7,19.75,19.025000000000002,3097790.0
2019-12-04,19.75,18.75,18.975,19.25,9041040.0
2019-12-05,19.75,19.6,19.25,19.575000000000003,1038110.0
2019-12-06,19.65,19.35,19.6,19.475,724890.0
2019-12-09,19.7,19.4,19.475,19.4375,3841230.0
2019-12-10,19.4,19.05,19.424999999999997,19.2125,588880.0
2019-12-11,19.3,19.1,19.225,19.1625,5103605.0
2019-12-12,19.7,19.25,19.175,19.4625,2710767.0
2019-12-13,19.95,19.65,19.45,19.75,1191530.0
2019-12-16,19.75,19.5,19.7,19.525,6877920.0
2019-12-17,19.7,19.3,19.55,19.4875,1028290.0
2019-12-18,19.4,19.2,19.5,19.2625,1834960.0
2019-12-19,19.3,19.2,19.225,19.2,2009470.0
2019-12-20,19.6,19.2,19.225,19.3875,3953360.0
2019-12-23,19.65,19.35,19.4,19.4625,11041660.0
2019-12-24,19.4,19.3,19.475,19.3,1781170.0
2019-12-25,19.65,19.4,19.325000000000003,19.5,3607470.0
2019-12-26,19.75,19.55,19.475,19.625,1151860.0
2019-12-27,19.75,19.7,19.625,19.6625,1797050.0
2019-12-30,19.95,19.7,19.7,19.787499999999998,2141690.0
2019-12-31,20.15,19.8,19.75,19.9375,6500738.0
2020-01-02,20.7,20.05,19.9,20.3375,1721220.0
2020-01-03,20.95,20.4,20.3,20.575,1416280.0
2020-01-06,20.35,19.95,20.5,20.1,1655410.0
2020-01-07,20.35,20.0,20.049999999999997,20.175,1298520.0
2020-01-08,20.35,20.1,20.175,20.125,2417600.0
2020-01-09,20.8,20.3,20.125,20.525,4292270.0
2020-01-10,21.3,20.75,20.525,20.9625,3102860.0
2020-01-13,21.15,20.6,20.9,20.8375,4495670.0
2020-01-14,21.3,20.7,20.8,20.95,4242630.0
2020-01-15,21.7,21.15,20.924999999999997,21.412499999999998,2609320.0
2020-01-16,21.95,21.7,21.4,21.7875,2814400.0
2020-01-17,22.15,21.9,21.775,21.924999999999997,3994200.0
2020-01-20,22.5,21.8,21.924999999999997,22.1375,4149120.0
2020-01-21,23.6,22.7,22.15,23.1125,5349510.0
2020-01-22,23.8,23.5,23.125,23.5,3104060.0
2020-01-30,23.4,22.7,23.55,22.8625,5185650.0
2020-01-31,23.1,22.45,22.85,22.625,5970670.0
2020-02-03,23.45,21.65,22.475,22.237499999999997,4531780.0
2020-02-04,23.45,22.7,22.125,23.025000000000002,5067030.0
2020-02-05,24.6,23.85,23.075,24.0875,6401650.0
2020-02-06,25.5,24.0,24.0,24.6375,8466820.0
2020-02-07,25.65,25.1,24.75,25.25,5941140.0
2020-02-10,25.3,24.6,25.225,24.825000000000003,4827980.0
2020-02-11,25.4,24.6,24.700000000000003,24.987499999999997,4954840.0
2020-02-12,26.85,25.85,25.0,26.075000000000003,6169610.0
2020-02-13,26.6,25.65,25.875,26.049999999999997,16571290.0
2020-02-14,27.5,27.0,26.125,27.0625,22054040.0
2020-02-17,27.3,27.1,27.075,27.0625,2799180.0
2020-02-18,27.6,27.0,27.1,27.225,8359640.0
2020-02-19,27.9,27.6,27.2,27.7,9794900.0
2020-02-20,28.55,28.15,27.700000000000003,28.3,3989640.0
2020-02-21,29.3,28.5,28.35,28.7,13267906.0
2020-02-24,28.3,26.8,28.65,27.474999999999998,14658080.0
2020-02-25,28.3,26.2,27.4,27.25,15345630.0
2020-02-26,28.9,27.8,27.25,28.175,4227710.0
2020-02-27,28.55,28.0,28.05,28.1875,4578741.0
2020-02-28,27.95,27.2,28.175,27.425,4992410.0
2020-03-02,27.3,26.9,27.475,27.025,6924310.0
2020-03-03,27.6,27.15,27.0,27.3375,2542300.0
2020-03-04,27.3,26.95,27.325,26.987499999999997,4950200.0
2020-03-05,28.45,27.5,27.049999999999997,27.75,8146190.0
2020-03-06,27.7,27.4,27.675,27.45,5920900.0
2020-03-09,26.25,25.6,27.45,25.762500000000003,9397370.0
2020-03-10,26.5,25.6,25.6,25.6625,7493130.0
2020-03-11,26.4,24.2,25.8,25.2,6458650.0
2020-03-12,23.3,22.55,25.1,22.75,3135820.0
2020-03-13,23.05,21.0,22.575000000000003,21.8875,8070370.0
2020-03-16,22.25,20.95,21.75,21.587500000000002,23435410.0
2020-03-17,21.7,19.6,21.575,20.575,9897963.0
2020-03-18,21.85,21.5,20.55,21.45,10453987.0
2020-03-19,21.0,20.8,21.525,20.725,4516840.0
2020-03-20,21.35,20.8,20.9,20.950000000000003,6384620.0
2020-03-23,20.2,19.6,20.925,19.9,8665337.0
2020-03-24,20.15,19.5,19.9,19.4625,6265200.0
2020-03-25,20.5,20.3,19.55,20.224999999999998,3363970.0
2020-03-26,20.15,19.6,20.35,19.7875,9010440.0
2020-03-27,19.65,19.55,19.8,19.4,5028990.0
2020-03-30,18.4,18.2,19.575000000000003,18.25,3286570.0
2020-03-31,18.45,16.95,18.2,17.6375,5600760.0
2020-04-01,17.5,16.95,17.575,16.925,4886810.0
2020-04-03,17.85,17.25,17.1,17.4625,4637360.0
2020-04-06,18.75,18.0,17.4,18.35,5282317.0
2020-04-07,19.45,19.0,18.375,19.1375,6366850.0
2020-04-08,19.15,18.9,19.225,18.9125,9468900.0
2020-04-09,19.3,18.8,18.95,18.9375,5977360.0
2020-04-10,18.8,18.6,18.85,18.5625,3400010.0
2020-04-13,19.95,19.05,18.625,19.4875,9981903.0
2020-04-14,21.3,21.1,19.5,20.975,13687960.0
2020-04-15,22.6,21.75,21.200000000000003,21.9,6694760.0
2020-04-16,21.75,21.05,21.75,21.3875,3778190.0
2020-04-17,22.2,21.45,21.4,21.7,5259510.0
2020-04-20,21.7,21.0,21.725,21.3,5363240.0
2020-04-21,20.9,19.55,21.35,20.125,5653730.0
2020-04-22,20.85,19.0,20.025,19.7625,5779550.0
2020-04-23,20.7,19.9,19.6,20.299999999999997,3739790.0
2020-04-24,20.5,19.9,20.299999999999997,20.1125,5162450.0
2020-04-27,21.9,21.0,20.2,21.4375,12842000.0
2020-04-28,21.4,20.9,21.45,20.95,3721910.0
2020-04-29,21.1,20.5,20.95,20.775,8975820.0
2020-05-04,20.4,19.55,20.75,19.875,3624730.0
2020-05-05,20.45,20.25,19.8,20.262500000000003,8000990.0
2020-05-06,20.85,20.35,20.3,20.5875,2650480.0
2020-05-07,21.4,20.8,20.6,21.1,3376550.0
2020-05-08,22.85,21.5,21.1,22.162499999999998,16473540.0
2020-05-11,24.15,23.2,22.15,23.6625,22156341.0
2020-05-12,24.2,24.05,23.65,23.95,6834010.0
2020-05-13,24.2,23.7,24.125,23.7125,7915760.0
2020-05-14,23.9,23.65,23.799999999999997,23.65,6842570.0
2020-05-15,23.95,23.75,23.674999999999997,23.75,5062250.0
2020-05-18,25.1,23.8,23.8,24.4125,11745840.0
2020-05-19,26.0,25.0,24.450000000000003,25.4875,7292590.0
2020-05-20,24.9,24.5,25.5,24.612499999999997,4878630.0
2020-05-21,24.75,24.5,24.55,24.525000000000002,7913720.0
2020-05-22,24.75,24.15,24.6,24.425000000000004,7870870.0
2020-05-25,24.25,24.0,24.424999999999997,23.9625,9304030.0
2020-05-26,24.75,24.15,24.0,24.3125,5056700.0
2020-05-27,24.45,23.0,24.225,23.6875,9035070.0
2020-05-28,23.5,23.1,23.65,23.112499999999997,6455000.0
2020-05-29,23.4,23.1,23.1,23.200000000000003,3696450.0
2020-06-01,24.55,23.75,23.225,24.062499999999996,10431630.0
2020-06-02,24.85,24.1,24.15,24.4375,10297010.0
2020-06-03,24.4,24.15,24.475,24.2,3922100.0
2020-06-04,24.6,24.0,24.225,24.2625,5967540.0
2020-06-05,24.5,23.9,24.25,24.175,5527250.0
2020-06-08,25.0,24.45,24.2,24.675,8059810.0
2020-06-09,24.45,24.1,24.65,24.25,4906760.0
2020-06-10,24.5,24.0,24.275,24.0375,5601590.0
2020-06-11,24.3,23.1,24.075,23.700000000000003,9197200.0
2020-06-12,23.3,22.1,23.700000000000003,22.65,6053520.0
2020-06-15,23.1,21.6,22.6,22.35,8626080.0
2020-06-16,22.5,22.2,22.35,22.224999999999998,5725910.0
2020-06-17,22.55,22.3,22.25,22.299999999999997,3886240.0
2020-06-18,22.55,22.2,22.325000000000003,22.287499999999998,1616680.0
2020-06-19,22.85,22.4,22.25,22.599999999999998,3095770.0
2020-06-22,23.0,22.7,22.6,22.8,6120530.0
2020-06-23,22.85,22.7,22.85,22.674999999999997,10243200.0
2020-06-24,22.8,22.3,22.725,22.5,2522610.0
2020-06-25,22.3,21.8,22.5,21.975,2302810.0
2020-06-26,22.4,22.0,21.9,22.1375,1601880.0
2020-06-29,21.7,21.0,22.175,21.3125,4380250.0
2020-06-30,21.4,20.45,21.35,20.875,3038210.0
2020-07-01,21.6,20.75,20.924999999999997,21.0625,3781530.0
2020-07-02,21.7,21.45,21.175,21.462500000000002,1662300.0
2020-07-03,21.5,21.25,21.475,21.325,988470.0
2020-07-06,22.1,21.4,21.275,21.7,2037820.0
2020-07-07,22.3,21.7,21.7,21.937500000000004,5543042.0
2020-07-08,21.95,21.7,21.9,21.762500000000003,1720440.0
2020-07-09,22.95,22.05,21.799999999999997,22.475,4798980.0
2020-07-10,23.05,22.65,22.450000000000003,22.737499999999997,4177480.0
2020-07-13,22.95,22.35,22.674999999999997,22.6,3764770.0
